@frequency,country,dataset_code,dataset_name,frequency,indexed_at,indicator,original_period,original_value,period,provider_code,series_code,series_name,value
annual,FRA,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,2012,9.84099999999999930367,2012-01-01,WB,A-SL.UEM.TOTL.NE.ZS-FRA,"Annual – Unemployment, total (% of total labor force) (national estimate) – France",9.841
annual,FRA,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,2013,9.9130000000000002558,2013-01-01,WB,A-SL.UEM.TOTL.NE.ZS-FRA,"Annual – Unemployment, total (% of total labor force) (national estimate) – France",9.913
annual,FRA,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,2014,10.27299999999999968736,2014-01-01,WB,A-SL.UEM.TOTL.NE.ZS-FRA,"Annual – Unemployment, total (% of total labor force) (national estimate) – France",10.273
annual,FRA,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,2015,10.35399999999999920419,2015-01-01,WB,A-SL.UEM.TOTL.NE.ZS-FRA,"Annual – Unemployment, total (% of total labor force) (national estimate) – France",10.354
annual,FRA,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,2016,10.05700000000000038369,2016-01-01,WB,A-SL.UEM.TOTL.NE.ZS-FRA,"Annual – Unemployment, total (% of total labor force) (national estimate) – France",10.057
annual,FRA,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,2017,9.41000000000000014211,2017-01-01,WB,A-SL.UEM.TOTL.NE.ZS-FRA,"Annual – Unemployment, total (% of total labor force) (national estimate) – France",9.41
annual,FRA,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,2018,9.01800000000000068212,2018-01-01,WB,A-SL.UEM.TOTL.NE.ZS-FRA,"Annual – Unemployment, total (% of total labor force) (national estimate) – France",9.018
annual,FRA,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,2019,8.41499999999999914735,2019-01-01,WB,A-SL.UEM.TOTL.NE.ZS-FRA,"Annual – Unemployment, total (% of total labor force) (national estimate) – France",8.415
annual,FRA,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,2020,8.00999999999999978684,2020-01-01,WB,A-SL.UEM.TOTL.NE.ZS-FRA,"Annual – Unemployment, total (% of total labor force) (national estimate) – France",8.01
annual,FRA,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,2021,7.87399999999999966604,2021-01-01,WB,A-SL.UEM.TOTL.NE.ZS-FRA,"Annual – Unemployment, total (% of total labor force) (national estimate) – France",7.874
annual,FRA,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,2022,7.30799999999999982947,2022-01-01,WB,A-SL.UEM.TOTL.NE.ZS-FRA,"Annual – Unemployment, total (% of total labor force) (national estimate) – France",7.308
annual,FRA,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,2023,7.33499999999999996447,2023-01-01,WB,A-SL.UEM.TOTL.NE.ZS-FRA,"Annual – Unemployment, total (% of total labor force) (national estimate) – France",7.335
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,1960,NA,1960-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GBR,"Annual – Unemployment, total (% of total labor force) (national estimate) – United Kingdom",NA
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,1961,NA,1961-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GBR,"Annual – Unemployment, total (% of total labor force) (national estimate) – United Kingdom",NA
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,1962,NA,1962-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GBR,"Annual – Unemployment, total (% of total labor force) (national estimate) – United Kingdom",NA
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,1963,NA,1963-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GBR,"Annual – Unemployment, total (% of total labor force) (national estimate) – United Kingdom",NA
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,1964,NA,1964-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GBR,"Annual – Unemployment, total (% of total labor force) (national estimate) – United Kingdom",NA
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,1965,NA,1965-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GBR,"Annual – Unemployment, total (% of total labor force) (national estimate) – United Kingdom",NA
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,1966,NA,1966-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GBR,"Annual – Unemployment, total (% of total labor force) (national estimate) – United Kingdom",NA
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,1967,NA,1967-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GBR,"Annual – Unemployment, total (% of total labor force) (national estimate) – United Kingdom",NA
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,1968,NA,1968-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GBR,"Annual – Unemployment, total (% of total labor force) (national estimate) – United Kingdom",NA
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,1969,NA,1969-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GBR,"Annual – Unemployment, total (% of total labor force) (national estimate) – United Kingdom",NA
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,1970,NA,1970-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GBR,"Annual – Unemployment, total (% of total labor force) (national estimate) – United Kingdom",NA
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,1971,3.29999999999999982236,1971-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GBR,"Annual – Unemployment, total (% of total labor force) (national estimate) – United Kingdom",3.3
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,1972,3.70000000000000017764,1972-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GBR,"Annual – Unemployment, total (% of total labor force) (national estimate) – United Kingdom",3.7
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,1973,2.60000000000000008882,1973-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GBR,"Annual – Unemployment, total (% of total labor force) (national estimate) – United Kingdom",2.6
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,1974,2.60000000000000008882,1974-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GBR,"Annual – Unemployment, total (% of total labor force) (national estimate) – United Kingdom",2.6
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,1975,4,1975-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GBR,"Annual – Unemployment, total (% of total labor force) (national estimate) – United Kingdom",4
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,1976,5.5,1976-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GBR,"Annual – Unemployment, total (% of total labor force) (national estimate) – United Kingdom",5.5
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,1977,5.79999999999999982236,1977-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GBR,"Annual – Unemployment, total (% of total labor force) (national estimate) – United Kingdom",5.8
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,1978,5.70000000000000017764,1978-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GBR,"Annual – Unemployment, total (% of total labor force) (national estimate) – United Kingdom",5.7
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,1979,5.29999999999999982236,1979-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GBR,"Annual – Unemployment, total (% of total labor force) (national estimate) – United Kingdom",5.3
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,1980,6.79999999999999982236,1980-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GBR,"Annual – Unemployment, total (% of total labor force) (national estimate) – United Kingdom",6.8
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,1981,10.40000000000000035527,1981-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GBR,"Annual – Unemployment, total (% of total labor force) (national estimate) – United Kingdom",10.4
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,1982,10.90000000000000035527,1982-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GBR,"Annual – Unemployment, total (% of total labor force) (national estimate) – United Kingdom",10.9
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,1983,11.08799999999999918998,1983-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GBR,"Annual – Unemployment, total (% of total labor force) (national estimate) – United Kingdom",11.088
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,1984,10.90099999999999980105,1984-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GBR,"Annual – Unemployment, total (% of total labor force) (national estimate) – United Kingdom",10.901
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,1985,11.48000000000000042633,1985-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GBR,"Annual – Unemployment, total (% of total labor force) (national estimate) – United Kingdom",11.48
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,1986,11.50799999999999911893,1986-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GBR,"Annual – Unemployment, total (% of total labor force) (national estimate) – United Kingdom",11.508
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,1987,11.01699999999999945999,1987-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GBR,"Annual – Unemployment, total (% of total labor force) (national estimate) – United Kingdom",11.017
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,1988,9.00399999999999955946,1988-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GBR,"Annual – Unemployment, total (% of total labor force) (national estimate) – United Kingdom",9.004
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,1989,7.40500000000000024869,1989-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GBR,"Annual – Unemployment, total (% of total labor force) (national estimate) – United Kingdom",7.405
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,1990,6.96900000000000030553,1990-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GBR,"Annual – Unemployment, total (% of total labor force) (national estimate) – United Kingdom",6.969
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,1991,8.55000000000000071054,1991-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GBR,"Annual – Unemployment, total (% of total labor force) (national estimate) – United Kingdom",8.55
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,1992,9.77200000000000024158,1992-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GBR,"Annual – Unemployment, total (% of total labor force) (national estimate) – United Kingdom",9.772
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,1993,10.34600000000000008527,1993-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GBR,"Annual – Unemployment, total (% of total labor force) (national estimate) – United Kingdom",10.346
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,1994,9.64799999999999968736,1994-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GBR,"Annual – Unemployment, total (% of total labor force) (national estimate) – United Kingdom",9.648
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,1995,8.69400000000000083844,1995-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GBR,"Annual – Unemployment, total (% of total labor force) (national estimate) – United Kingdom",8.694
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,1996,8.18900000000000005684,1996-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GBR,"Annual – Unemployment, total (% of total labor force) (national estimate) – United Kingdom",8.189
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,1997,7.07200000000000006395,1997-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GBR,"Annual – Unemployment, total (% of total labor force) (national estimate) – United Kingdom",7.072
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,1998,6.1980000000000003979,1998-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GBR,"Annual – Unemployment, total (% of total labor force) (national estimate) – United Kingdom",6.198
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,1999,6.04199999999999981526,1999-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GBR,"Annual – Unemployment, total (% of total labor force) (national estimate) – United Kingdom",6.042
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,2000,5.55799999999999982947,2000-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GBR,"Annual – Unemployment, total (% of total labor force) (national estimate) – United Kingdom",5.558
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,2001,4.69599999999999972999,2001-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GBR,"Annual – Unemployment, total (% of total labor force) (national estimate) – United Kingdom",4.696
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,2002,5.03699999999999992184,2002-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GBR,"Annual – Unemployment, total (% of total labor force) (national estimate) – United Kingdom",5.037
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,2003,4.80700000000000038369,2003-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GBR,"Annual – Unemployment, total (% of total labor force) (national estimate) – United Kingdom",4.807
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,2004,4.59400000000000030553,2004-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GBR,"Annual – Unemployment, total (% of total labor force) (national estimate) – United Kingdom",4.594
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,2005,4.83499999999999996447,2005-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GBR,"Annual – Unemployment, total (% of total labor force) (national estimate) – United Kingdom",4.835
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,2006,5.41099999999999958789,2006-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GBR,"Annual – Unemployment, total (% of total labor force) (national estimate) – United Kingdom",5.411
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,2007,5.34199999999999963762,2007-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GBR,"Annual – Unemployment, total (% of total labor force) (national estimate) – United Kingdom",5.342
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,2008,5.70500000000000007105,2008-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GBR,"Annual – Unemployment, total (% of total labor force) (national estimate) – United Kingdom",5.705
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,2009,7.62699999999999977973,2009-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GBR,"Annual – Unemployment, total (% of total labor force) (national estimate) – United Kingdom",7.627
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,2010,7.92400000000000037659,2010-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GBR,"Annual – Unemployment, total (% of total labor force) (national estimate) – United Kingdom",7.924
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,2011,8.16900000000000048317,2011-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GBR,"Annual – Unemployment, total (% of total labor force) (national estimate) – United Kingdom",8.169
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,2012,8.25,2012-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GBR,"Annual – Unemployment, total (% of total labor force) (national estimate) – United Kingdom",8.25
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,2013,7.7039999999999997371,2013-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GBR,"Annual – Unemployment, total (% of total labor force) (national estimate) – United Kingdom",7.704
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,2014,6.36300000000000043343,2014-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GBR,"Annual – Unemployment, total (% of total labor force) (national estimate) – United Kingdom",6.363
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,2015,5.51700000000000034817,2015-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GBR,"Annual – Unemployment, total (% of total labor force) (national estimate) – United Kingdom",5.517
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,2016,4.86800000000000032685,2016-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GBR,"Annual – Unemployment, total (% of total labor force) (national estimate) – United Kingdom",4.868
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,2017,4.45199999999999995737,2017-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GBR,"Annual – Unemployment, total (% of total labor force) (national estimate) – United Kingdom",4.452
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,2018,4.12000000000000010658,2018-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GBR,"Annual – Unemployment, total (% of total labor force) (national estimate) – United Kingdom",4.12
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,2019,3.61299999999999998934,2019-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GBR,"Annual – Unemployment, total (% of total labor force) (national estimate) – United Kingdom",3.613
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,2020,4.47200000000000041922,2020-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GBR,"Annual – Unemployment, total (% of total labor force) (national estimate) – United Kingdom",4.472
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,2021,4.82599999999999962341,2021-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GBR,"Annual – Unemployment, total (% of total labor force) (national estimate) – United Kingdom",4.826
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,2022,3.72999999999999998224,2022-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GBR,"Annual – Unemployment, total (% of total labor force) (national estimate) – United Kingdom",3.73
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,2023,3.98399999999999998579,2023-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GBR,"Annual – Unemployment, total (% of total labor force) (national estimate) – United Kingdom",3.984
annual,GHA,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,1960,NA,1960-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GHA,"Annual – Unemployment, total (% of total labor force) (national estimate) – Ghana",NA
annual,GHA,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,1961,NA,1961-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GHA,"Annual – Unemployment, total (% of total labor force) (national estimate) – Ghana",NA
annual,GHA,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,1962,NA,1962-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GHA,"Annual – Unemployment, total (% of total labor force) (national estimate) – Ghana",NA
annual,GHA,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,1963,NA,1963-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GHA,"Annual – Unemployment, total (% of total labor force) (national estimate) – Ghana",NA
annual,GHA,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,1964,NA,1964-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GHA,"Annual – Unemployment, total (% of total labor force) (national estimate) – Ghana",NA
annual,GHA,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,1965,NA,1965-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GHA,"Annual – Unemployment, total (% of total labor force) (national estimate) – Ghana",NA
annual,GHA,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,1966,NA,1966-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GHA,"Annual – Unemployment, total (% of total labor force) (national estimate) – Ghana",NA
annual,GHA,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,1967,NA,1967-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GHA,"Annual – Unemployment, total (% of total labor force) (national estimate) – Ghana",NA
annual,GHA,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,1968,NA,1968-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GHA,"Annual – Unemployment, total (% of total labor force) (national estimate) – Ghana",NA
annual,GHA,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,1969,NA,1969-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GHA,"Annual – Unemployment, total (% of total labor force) (national estimate) – Ghana",NA
annual,GHA,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,1970,NA,1970-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GHA,"Annual – Unemployment, total (% of total labor force) (national estimate) – Ghana",NA
annual,GHA,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,1971,NA,1971-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GHA,"Annual – Unemployment, total (% of total labor force) (national estimate) – Ghana",NA
annual,GHA,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,1972,NA,1972-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GHA,"Annual – Unemployment, total (% of total labor force) (national estimate) – Ghana",NA
annual,GHA,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,1973,NA,1973-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GHA,"Annual – Unemployment, total (% of total labor force) (national estimate) – Ghana",NA
annual,GHA,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,1974,NA,1974-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GHA,"Annual – Unemployment, total (% of total labor force) (national estimate) – Ghana",NA
annual,GHA,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,1975,NA,1975-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GHA,"Annual – Unemployment, total (% of total labor force) (national estimate) – Ghana",NA
annual,GHA,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,1976,NA,1976-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GHA,"Annual – Unemployment, total (% of total labor force) (national estimate) – Ghana",NA
annual,GHA,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,1977,NA,1977-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GHA,"Annual – Unemployment, total (% of total labor force) (national estimate) – Ghana",NA
annual,GHA,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,1978,NA,1978-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GHA,"Annual – Unemployment, total (% of total labor force) (national estimate) – Ghana",NA
annual,GHA,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,1979,NA,1979-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GHA,"Annual – Unemployment, total (% of total labor force) (national estimate) – Ghana",NA
annual,GHA,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,1980,NA,1980-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GHA,"Annual – Unemployment, total (% of total labor force) (national estimate) – Ghana",NA
annual,GHA,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,1981,NA,1981-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GHA,"Annual – Unemployment, total (% of total labor force) (national estimate) – Ghana",NA
annual,GHA,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,1982,NA,1982-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GHA,"Annual – Unemployment, total (% of total labor force) (national estimate) – Ghana",NA
annual,GHA,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,1983,NA,1983-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GHA,"Annual – Unemployment, total (% of total labor force) (national estimate) – Ghana",NA
annual,GHA,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,SL.UEM.TOTL.NE.ZS,1984,NA,1984-01-01,WB,A-SL.UEM.TOTL.NE.ZS-GHA,"Annual – Unemployment, total (% of total labor force) (national estimate) – Ghana",NA
